rok;nr_okr;nr_k;komitet;kandydat;glosy;procent_okr;procent_lista;plec;wynik
2005;22;1;Centrum;WOJTOWICZ Bogusław Andrzej;144;0.05;14.63;M;N
2005;22;2;Centrum;GIBAŁA Robert;91;0.03;9.25;M;N
2005;22;3;Centrum;STECKO Stanisław Michał;142;0.05;14.43;M;N
2005;22;4;Centrum;CZYREK Eugenia;64;0.02;6.50;K;N
2005;22;5;Centrum;LEWIENTOWICZ Ryszard;175;0.06;17.78;M;N
2005;22;6;Centrum;DURAK Aleksander Wacław;22;0.01;2.24;M;N
2005;22;7;Centrum;URBA-DELIMAT Bożena Ewa;48;0.02;4.88;K;N
2005;22;8;Centrum;GRZĄDZIEL Magdalena;33;0.01;3.35;K;N
2005;22;9;Centrum;DYMCZAK Ryszard Jan;99;0.04;10.06;M;N
2005;22;10;Centrum;KOSTECKA Katarzyna Anna;68;0.02;6.91;K;N
2005;22;11;Centrum;DZIUGA Joanna Helena;29;0.01;2.95;K;N
2005;22;12;Centrum;MAJCHER Bogusław Andrzej;34;0.01;3.46;M;N
2005;22;13;Centrum;PROCAJŁO Stanisław;35;0.01;3.56;M;N
2005;22;1;DemokraciPL;SZELC Grażyna Julia;911;0.33;31.30;K;N
2005;22;2;DemokraciPL;POŁUDNIAK Arkadiusz Artur;213;0.08;7.32;M;N
2005;22;3;DemokraciPL;ŻYDOWNIK Józef Zbigniew;598;0.22;20.54;M;N
2005;22;4;DemokraciPL;GDULA Piotr Mirosław;116;0.04;3.98;M;N
2005;22;5;DemokraciPL;PACZKOWSKI Piotr Antoni;270;0.10;9.28;M;N
2005;22;6;DemokraciPL;BŁAŻKOWSKI Robert;231;0.08;7.94;M;N
2005;22;7;DemokraciPL;KINEL Joanna Maria;138;0.05;4.74;K;N
2005;22;8;DemokraciPL;BALICKI Józef Andrzej;136;0.05;4.67;M;N
2005;22;9;DemokraciPL;GROŃSKI Jan Stanisław;33;0.01;1.13;M;N
2005;22;10;DemokraciPL;PASZKOWSKI Jan;114;0.04;3.92;M;N
2005;22;11;DemokraciPL;PIECUCH Marcin Jakub;151;0.06;5.19;M;N
2005;22;1;DomO;ŚLIWIŃSKI Jarosław;293;0.11;26.09;M;N
2005;22;2;DomO;SZCZURKO Edward;93;0.03;8.28;M;N
2005;22;3;DomO;HALINIAK Janina Paula;178;0.07;15.85;K;N
2005;22;4;DomO;SKOCZYLAS Zbigniew;100;0.04;8.90;M;N
2005;22;5;DomO;TENEROWICZ Marek;63;0.02;5.61;M;N
2005;22;6;DomO;ROBEL Jerzy Piotr;33;0.01;2.94;M;N
2005;22;7;DomO;OŻGA Zofia Maria;42;0.02;3.74;K;N
2005;22;8;DomO;ŚWIERZ Marek Jan;70;0.03;6.23;M;N
2005;22;9;DomO;BRZYSKI Jerzy;52;0.02;4.63;M;N
2005;22;10;DomO;KANTOR Adam;24;0.01;2.14;M;N
2005;22;11;DomO;JASZCZ Krystyna;42;0.02;3.74;K;N
2005;22;12;DomO;PODOLAK Stanisław;38;0.01;3.38;M;N
2005;22;13;DomO;SŁAWIŃSKI Jerzy;95;0.03;8.46;M;N
2005;22;1;JKM;DUBNIEWICZ Marian;949;0.35;34.97;M;N
2005;22;2;JKM;ULMAN Wacław Karol;139;0.05;5.12;M;N
2005;22;3;JKM;ŚCISŁOWICZ Stanisław Kazimierz;77;0.03;2.84;M;N
2005;22;4;JKM;SYCZ Tadeusz Marek;98;0.04;3.61;M;N
2005;22;5;JKM;POPIELA Maria;87;0.03;3.21;K;N
2005;22;6;JKM;SKROBIŚ Paweł Jan;42;0.02;1.55;M;N
2005;22;7;JKM;KOŁDRA Janina;60;0.02;2.21;K;N
2005;22;8;JKM;GREGORCZYK Andrzej Mariusz;59;0.02;2.17;M;N
2005;22;9;JKM;GLAZAR Teresa Maria;53;0.02;1.95;K;N
2005;22;10;JKM;HRYNIEWICKI Marek;39;0.01;1.44;M;N
2005;22;11;JKM;ZABŁOCKA Jadwiga;50;0.02;1.84;K;N
2005;22;12;JKM;LENIART Marek Michał;48;0.02;1.77;M;N
2005;22;13;JKM;STRZĘPEK Magdalena;41;0.02;1.51;K;N
2005;22;14;JKM;HAJEK Patrycja;30;0.01;1.11;K;N
2005;22;15;JKM;KORWIN-MIKKE Zuzanna Xymena;942;0.34;34.71;K;N
2005;22;1;LPR;DASZYK Marian Józef;8276;3.03;22.22;M;T
2005;22;2;LPR;KOŁODZIEJ Janusz Adam;3786;1.39;10.17;M;T
2005;22;3;LPR;BRENKACZ Jarosław Andrzej;2592;0.95;6.96;M;N
2005;22;4;LPR;SYDOR Marian Stanisław;1165;0.43;3.13;M;N
2005;22;5;LPR;MAJKA Marian Stanisław;1427;0.52;3.83;M;N
2005;22;6;LPR;GIERGIELEWICZ Józef Piotr;1194;0.44;3.21;M;N
2005;22;7;LPR;GUZIK Andrzej;2521;0.92;6.77;M;N
2005;22;8;LPR;GOŚCIŃSKI Grzegorz;1955;0.72;5.25;M;N
2005;22;9;LPR;RYSZ Kazimierz Michał;735;0.27;1.97;M;N
2005;22;10;LPR;MAMCZUR Wojciech Józef;885;0.32;2.38;M;N
2005;22;11;LPR;PIESTRAK Józef;546;0.20;1.47;M;N
2005;22;12;LPR;KRUPA Irena;1926;0.70;5.17;K;N
2005;22;13;LPR;JANUSZ Jan Mariusz;3041;1.11;8.17;M;N
2005;22;14;LPR;JÓZEFCZYK Stanisław Antoni;1152;0.42;3.09;M;N
2005;22;15;LPR;PACZKOWSKI Waldemar Ryszard;478;0.17;1.28;M;N
2005;22;16;LPR;MUSZAŃSKI Bogusław;208;0.08;0.56;M;N
2005;22;17;LPR;GWÓŹDŹ Jadwiga;2244;0.82;6.03;K;N
2005;22;18;LPR;SKWARCZYŃSKI Jan Antoni;203;0.07;0.55;M;N
2005;22;19;LPR;NICPOŃ Władysław Franciszek;222;0.08;0.60;M;N
2005;22;20;LPR;CZERNIGA Jerzy Edward;113;0.04;0.30;M;N
2005;22;21;LPR;BARNA Eugeniusz;786;0.29;2.11;M;N
2005;22;22;LPR;ROMEROWICZ Wojciech;1786;0.65;4.80;M;N
2005;22;1;PO;ŁUKACIJEWSKA Elżbieta Katarzyna;14166;5.18;33.58;K;T
2005;22;2;PO;PĘZIOŁ Adam;3623;1.33;8.59;M;N
2005;22;3;PO;KULESZA Tomasz;5621;2.06;13.32;M;T
2005;22;4;PO;RZĄSA Marek Zdzisław;2764;1.01;6.55;M;N
2005;22;5;PO;ZDUŃSKI Leszek;1127;0.41;2.67;M;N
2005;22;6;PO;BORCZ Jerzy;4153;1.52;9.84;M;N
2005;22;7;PO;ŚWIERNIAK Wacław Jan;535;0.20;1.27;M;N
2005;22;8;PO;BATIUK Marta Maria;857;0.31;2.03;K;N
2005;22;9;PO;CIKUJ Aleksandra Alina;1259;0.46;2.98;K;N
2005;22;10;PO;KONIECZNY Wojciech;734;0.27;1.74;M;N
2005;22;11;PO;SZPYT Krzysztof;612;0.22;1.45;M;N
2005;22;12;PO;RZEWUSKI Jarosław;212;0.08;0.50;M;N
2005;22;13;PO;ZARYCHTA Ryszard;1114;0.41;2.64;M;N
2005;22;14;PO;STEMPIN Stefan;208;0.08;0.49;M;N
2005;22;15;PO;BOBER Jerzy Kazimierz;656;0.24;1.55;M;N
2005;22;16;PO;WOJDYŁA Andrzej;866;0.32;2.05;M;N
2005;22;17;PO;KOJDER Jan Andrzej;291;0.11;0.69;M;N
2005;22;18;PO;JAKIMA Radosław;181;0.07;0.43;M;N
2005;22;19;PO;JĘDRZEJEWSKI Krzysztof;382;0.14;0.91;M;N
2005;22;20;PO;POLAK Rafał Piotr;625;0.23;1.48;M;N
2005;22;21;PO;ABRAMOWICZ Adrian Konrad;477;0.17;1.13;M;N
2005;22;22;PO;KOWALSKI Witold;1726;0.63;4.09;M;N
2005;22;1;PPN;TWARÓG Wiesław;179;0.07;28.37;M;N
2005;22;2;PPN;BIAŁA Justyna Dorota;60;0.02;9.51;K;N
2005;22;3;PPN;BOŁKOWSKI Zbigniew;69;0.03;10.94;M;N
2005;22;4;PPN;CZEKAJ Ryszard;86;0.03;13.63;M;N
2005;22;5;PPN;BULANDA Antoni Jan;40;0.01;6.34;M;N
2005;22;6;PPN;KARKOSZKA Katarzyna;42;0.02;6.66;K;N
2005;22;7;PPN;DOBOSZ Bogusława;40;0.01;6.34;K;N
2005;22;8;PPN;DUTKOWSKA Elżbieta;35;0.01;5.55;K;N
2005;22;9;PPN;TOPOROWSKA Weronika Janina;24;0.01;3.80;K;N
2005;22;10;PPN;SZAMUK Ireneusz Jan;13;0.00;2.06;M;N
2005;22;11;PPN;WALCZUK Waldemar;16;0.01;2.54;M;N
2005;22;12;PPN;CHROSTEK Radosław;6;0.00;0.95;M;N
2005;22;13;PPN;WIELGAT Zbigniew Aleksander;5;0.00;0.79;M;N
2005;22;14;PPN;MANTEWKA Iwona Danuta;16;0.01;2.54;K;N
2005;22;1;PPP;JUSZCZYK Józef;515;0.19;37.51;M;N
2005;22;2;PPP;SKUPIEŃ Marek Kazimierz;109;0.04;7.94;M;N
2005;22;3;PPP;LUBERA Stanisław;144;0.05;10.49;M;N
2005;22;4;PPP;PRZYBULSKI Mirosław Andrzej;61;0.02;4.44;M;N
2005;22;5;PPP;PORĘBA Kazimierz Roman;125;0.05;9.10;M;N
2005;22;6;PPP;DYMITRÓW Jan Stanisław;47;0.02;3.42;M;N
2005;22;7;PPP;PIERCHAŁA Szymon Artur;42;0.02;3.06;M;N
2005;22;8;PPP;WĄSIEWICZ Piotr Adam;36;0.01;2.62;M;N
2005;22;9;PPP;ZBYLUT Stefan;75;0.03;5.46;M;N
2005;22;10;PPP;PODSTAWSKI Dariusz Jan;48;0.02;3.50;M;N
2005;22;11;PPP;KANTOR Tadeusz Józef;44;0.02;3.20;M;N
2005;22;12;PPP;LIPOWSKI Piotr Paweł;33;0.01;2.40;M;N
2005;22;13;PPP;FICA Dariusz Marek;26;0.01;1.89;M;N
2005;22;14;PPP;SIERADZKI Paweł Piotr;68;0.02;4.95;M;N
2005;22;1;PSL;KASPRZAK Mieczysław;7795;2.85;29.84;M;T
2005;22;2;PSL;SZAJNA Józef;2514;0.92;9.62;M;N
2005;22;3;PSL;KARAPYTA Mirosław Witold;4257;1.56;16.30;M;N
2005;22;4;PSL;OWSIANY Marek;1756;0.64;6.72;M;N
2005;22;5;PSL;SOSNOWSKI Tadeusz;556;0.20;2.13;M;N
2005;22;6;PSL;MIERZWA Zbigniew;1591;0.58;6.09;M;N
2005;22;7;PSL;DATA Renata Maria;783;0.29;3.00;K;N
2005;22;8;PSL;BOREK Grażyna;1508;0.55;5.77;K;N
2005;22;9;PSL;MEŁECH Waldemar Piotr;93;0.03;0.36;M;N
2005;22;10;PSL;TUROCZY Janina;176;0.06;0.67;K;N
2005;22;11;PSL;PIENIĄŻEK Jan;986;0.36;3.77;M;N
2005;22;12;PSL;CHMIEL Małgorzata;334;0.12;1.28;K;N
2005;22;13;PSL;SOPEL Krzysztof;425;0.16;1.63;M;N
2005;22;14;PSL;PACEK Marek;368;0.13;1.41;M;N
2005;22;15;PSL;MICHALSKI Krzysztof Tadeusz;1276;0.47;4.88;M;N
2005;22;16;PSL;JAWOR Witold;214;0.08;0.82;M;N
2005;22;17;PSL;KOLANKO Ewa Barbara;153;0.06;0.59;K;N
2005;22;18;PSL;GUBERNAT Wacław;140;0.05;0.54;M;N
2005;22;19;PSL;BUNDYRA Bogusław;233;0.09;0.89;M;N
2005;22;20;PSL;KASPERSKI Stanisław;185;0.07;0.71;M;N
2005;22;21;PSL;URBANIAK Eugeniusz;170;0.06;0.65;M;N
2005;22;22;PSL;LEKKA Zofia;608;0.22;2.33;K;N
2005;22;1;Patriotyczny;UTRACKI Marek Paweł;912;0.33;44.02;M;N
2005;22;2;Patriotyczny;KĘDZIOR Julian;225;0.08;10.86;M;N
2005;22;3;Patriotyczny;GOSZTYŁA Tomasz;183;0.07;8.83;M;N
2005;22;4;Patriotyczny;RUDNICKA Małgorzata;246;0.09;11.87;K;N
2005;22;5;Patriotyczny;WĘDRYCHOWICZ Jan Władysław;99;0.04;4.78;M;N
2005;22;6;Patriotyczny;WACEK Mariusz Janusz;78;0.03;3.76;M;N
2005;22;7;Patriotyczny;POTOCZNA Jadwiga;158;0.06;7.63;K;N
2005;22;8;Patriotyczny;PIĘCIAK Bogumiła;47;0.02;2.27;K;N
2005;22;9;Patriotyczny;FUTYMA Dorota;40;0.01;1.93;K;N
2005;22;10;Patriotyczny;HUĆKO Anna Katarzyna;39;0.01;1.88;K;N
2005;22;11;Patriotyczny;HUĆKO Bartłomiej;45;0.02;2.17;M;N
2005;22;1;PiS;KUCHCIŃSKI Marek;16061;5.88;17.40;M;T
2005;22;2;PiS;ZAJĄC Stanisław;25225;9.23;27.32;M;T
2005;22;3;PiS;BABINETZ Piotr Mieczysław;3606;1.32;3.91;M;N
2005;22;4;PiS;LECHOWSKI Witold;3989;1.46;4.32;M;N
2005;22;5;PiS;ĆWIERZ Andrzej;6161;2.25;6.67;M;T
2005;22;6;PiS;SOŚNICKI Józef;1786;0.65;1.93;M;N
2005;22;7;PiS;WAJDA Małgorzata;3345;1.22;3.62;K;N
2005;22;8;PiS;PRUCHNICKI Wojciech;1023;0.37;1.11;M;N
2005;22;9;PiS;SOBCZAK-KOWALAK Janina;1443;0.53;1.56;K;N
2005;22;10;PiS;GOLBA Mieczysław;5551;2.03;6.01;M;T
2005;22;11;PiS;GWIZDAŁA Edward;4748;1.74;5.14;M;N
2005;22;12;PiS;KOZIK Henryk;1413;0.52;1.53;M;N
2005;22;13;PiS;BOGACZYK Bogusława;1382;0.51;1.50;K;N
2005;22;14;PiS;URBAN Ryszard;1712;0.63;1.85;M;N
2005;22;15;PiS;LAWERA Stanisław;1453;0.53;1.57;M;N
2005;22;16;PiS;MAJCHER Krzysztof;1707;0.62;1.85;M;N
2005;22;17;PiS;CECUŁA Janusz;761;0.28;0.82;M;N
2005;22;18;PiS;WACNIK Barbara;864;0.32;0.94;K;N
2005;22;19;PiS;ŚNIEŻEK Adam Walenty;3152;1.15;3.41;M;N
2005;22;20;PiS;LENART Zenon;1779;0.65;1.93;M;N
2005;22;21;PiS;TRELKA Tadeusz;632;0.23;0.68;M;N
2005;22;22;PiS;GMYREK Zygmunt Adam;4526;1.66;4.90;M;N
2005;22;1;SDPL;KUŹNIAR Lucjan;2620;0.96;42.07;M;N
2005;22;2;SDPL;ZBOROWSKI Maciej;705;0.26;11.32;M;N
2005;22;3;SDPL;BOROWIAK Danuta;603;0.22;9.68;K;N
2005;22;4;SDPL;GUDZELAK Stanisława;133;0.05;2.14;K;N
2005;22;5;SDPL;DŻOŃ Jan Andrzej;228;0.08;3.66;M;N
2005;22;6;SDPL;MYŚLIWIEC Marek Stanisław;206;0.08;3.31;M;N
2005;22;7;SDPL;ZIMA Kazimierz;289;0.11;4.64;M;N
2005;22;8;SDPL;KORDAS Paweł;201;0.07;3.23;M;N
2005;22;9;SDPL;ŚWIT Stanisław Bogusław;87;0.03;1.40;M;N
2005;22;10;SDPL;MARCZAK Bogdan;171;0.06;2.75;M;N
2005;22;11;SDPL;LATUSZEK Jan Stanisław;112;0.04;1.80;M;N
2005;22;12;SDPL;WINIARSKI Jan;344;0.13;5.52;M;N
2005;22;13;SDPL;MOTYL Bogdan Witold;93;0.03;1.49;M;N
2005;22;14;SDPL;TARNAWSKI Włodzimierz;84;0.03;1.35;M;N
2005;22;15;SDPL;KMIOTEK Konrad;78;0.03;1.25;M;N
2005;22;16;SDPL;CZEKAŁOWSKA Anna Katarzyna;273;0.10;4.38;K;N
2005;22;1;SLD;POMAJDA Wojciech Tadeusz;6622;2.42;26.46;M;T
2005;22;2;SLD;KALENIECKI Tadeusz;2303;0.84;9.20;M;N
2005;22;3;SLD;DOMARADZKI Wojciech Grzegorz;2833;1.04;11.32;M;N
2005;22;4;SLD;KAWA Marian Zbigniew;3163;1.16;12.64;M;N
2005;22;5;SLD;TOMAŃSKI Piotr;5232;1.91;20.90;M;N
2005;22;6;SLD;MIRSKI Krystian Jerzy;303;0.11;1.21;M;N
2005;22;7;SLD;BŁASZCZYSZYN Tadeusz;377;0.14;1.51;M;N
2005;22;8;SLD;FUDACZ Adriana;260;0.10;1.04;K;N
2005;22;9;SLD;OSTAFIJCZUK Roman Tadeusz;255;0.09;1.02;M;N
2005;22;10;SLD;DUBANIK Witold;552;0.20;2.21;M;N
2005;22;11;SLD;KOSTRZĄB Józef Jan;245;0.09;0.98;M;N
2005;22;12;SLD;SUWAŁA-SZCZECHOWSKA Beata Jolanta;217;0.08;0.87;K;N
2005;22;13;SLD;KUSAL Paweł Karol;863;0.32;3.45;M;N
2005;22;14;SLD;PROROK Marek Wincenty;235;0.09;0.94;M;N
2005;22;15;SLD;SZADKOWSKA Dagmara;183;0.07;0.73;K;N
2005;22;16;SLD;PLESNAROWICZ Zofia Krystyna;136;0.05;0.54;K;N
2005;22;17;SLD;RABSKI Piotr;70;0.03;0.28;M;N
2005;22;18;SLD;ORŁOŚ Sylwester Dominik;216;0.08;0.86;M;N
2005;22;19;SLD;MARCOL Karolina Marta;158;0.06;0.63;K;N
2005;22;20;SLD;WOŚ Franciszek;807;0.30;3.22;M;N
2005;22;1;Samoobrona;MAKSYMIUK Janusz Roman;7384;2.70;22.83;M;T
2005;22;2;Samoobrona;TOMCZYK Zbigniew Antoni;3001;1.10;9.28;M;N
2005;22;3;Samoobrona;LIS Alicja Bronisława;5736;2.10;17.74;K;N
2005;22;4;Samoobrona;LONC Zbigniew;1150;0.42;3.56;M;N
2005;22;5;Samoobrona;ZACHWIEJ Elżbieta Janina;825;0.30;2.55;K;N
2005;22;6;Samoobrona;ZAGÓRSKI Jerzy;3090;1.13;9.56;M;N
2005;22;7;Samoobrona;NOWAK Zuzanna Maria;1580;0.58;4.89;K;N
2005;22;8;Samoobrona;PIKUTA Mieczysław;540;0.20;1.67;M;N
2005;22;9;Samoobrona;WOŚ Stanisław;1663;0.61;5.14;M;N
2005;22;10;Samoobrona;WŁODYKA Janina Krystyna;766;0.28;2.37;K;N
2005;22;11;Samoobrona;DARŁAK Magdalena;365;0.13;1.13;K;N
2005;22;12;Samoobrona;KUBIT Zbigniew;1089;0.40;3.37;M;N
2005;22;13;Samoobrona;ZACHWIEJ Wiesław Stanisław;192;0.07;0.59;M;N
2005;22;14;Samoobrona;SZAŁAJKO Stanisław Michał;1571;0.57;4.86;M;N
2005;22;15;Samoobrona;JANUSZKIEWICZ Jerzy Marian;1491;0.55;4.61;M;N
2005;22;16;Samoobrona;BARTMAN Lucjan;339;0.12;1.05;M;N
2005;22;17;Samoobrona;BONDA Łukasz Marcin;1557;0.57;4.81;M;N
2005;23;1;DemokraciPL;NOWACKI Cezary Janusz;1131;0.28;32.94;M;N
2005;23;2;DemokraciPL;PAJA Tomasz Piotr;149;0.04;4.34;M;N
2005;23;3;DemokraciPL;ŚMIST Józef;142;0.04;4.14;M;N
2005;23;4;DemokraciPL;ZEMRYS Krzysztof;42;0.01;1.22;M;N
2005;23;5;DemokraciPL;ORŁOWSKI Leon;113;0.03;3.29;M;N
2005;23;6;DemokraciPL;KORPAL Zofia Maria;154;0.04;4.49;K;N
2005;23;7;DemokraciPL;MICHALSKI Tomasz Stefan;80;0.02;2.33;M;N
2005;23;8;DemokraciPL;MACHNIK Wojciech;98;0.02;2.85;M;N
2005;23;9;DemokraciPL;HARLA Grzegorz Krzysztof;75;0.02;2.18;M;N
2005;23;10;DemokraciPL;ŻYŁKA Leszek;589;0.15;17.16;M;N
2005;23;11;DemokraciPL;ZIEJKA Józef;195;0.05;5.68;M;N
2005;23;12;DemokraciPL;MISZCZAK Ilona Krystyna;91;0.02;2.65;K;N
2005;23;13;DemokraciPL;CZACHOR Mieczysław Michał;80;0.02;2.33;M;N
2005;23;14;DemokraciPL;NIERADKA Dorota Anna;105;0.03;3.06;K;N
2005;23;15;DemokraciPL;RÓŻYCKI Wiesław Andrzej;204;0.05;5.94;M;N
2005;23;16;DemokraciPL;ŚPIEWAK Stanisław;185;0.05;5.39;M;N
2005;23;1;DomO;KANTOR Ewa Maria;1249;0.31;43.55;K;N
2005;23;2;DomO;ULICKI Kazimierz;32;0.01;1.12;M;N
2005;23;3;DomO;KOZIELEWICZ Jerzy Justyn;237;0.06;8.26;M;N
2005;23;4;DomO;CHORZĘPA Kazimierz;77;0.02;2.68;M;N
2005;23;5;DomO;RAKSZAWSKA-STOPYRA Wanda Zofia;171;0.04;5.96;K;N
2005;23;6;DomO;PASOWICZ Emil;99;0.02;3.45;M;N
2005;23;7;DomO;SŁODKOWSKA Maria;129;0.03;4.50;K;N
2005;23;8;DomO;TRZUSKOT Eugeniusz;85;0.02;2.96;M;N
2005;23;9;DomO;SZOSTEK Roman;139;0.03;4.85;M;N
2005;23;10;DomO;BIZOŃ Józef;194;0.05;6.76;M;N
2005;23;11;DomO;LEMIECH Andrzej Tadeusz;50;0.01;1.74;M;N
2005;23;12;DomO;ANGERMAN Jarosław Krzysztof;71;0.02;2.48;M;N
2005;23;13;DomO;LIPA Marta Bożena;113;0.03;3.94;K;N
2005;23;14;DomO;KISIEL Stanisław;55;0.01;1.92;M;N
2005;23;15;DomO;PIELUSZCZAK Anna Maria;43;0.01;1.50;K;N
2005;23;16;DomO;PRAGŁOWSKI Adam Piotr;10;0.00;0.35;M;N
2005;23;17;DomO;DOMARADZKI Mieczysław;36;0.01;1.26;M;N
2005;23;18;DomO;PRAJSNAR Jan;25;0.01;0.87;M;N
2005;23;19;DomO;SUPERSON Stanisław;53;0.01;1.85;M;N
2005;23;1;InicjatywaRP;SCHAB Józef;138;0.03;25.51;M;N
2005;23;2;InicjatywaRP;SEROKA Magdalena;25;0.01;4.62;K;N
2005;23;3;InicjatywaRP;OSZMANIEC Monika;20;0.00;3.70;K;N
2005;23;4;InicjatywaRP;PIĘTA Piotr;22;0.01;4.07;M;N
2005;23;5;InicjatywaRP;MACKIEWICZ Jan;108;0.03;19.96;M;N
2005;23;6;InicjatywaRP;DUDEK Magdalena;36;0.01;6.65;K;N
2005;23;7;InicjatywaRP;FILIM Paweł;12;0.00;2.22;M;N
2005;23;8;InicjatywaRP;CIOCH Marcin;14;0.00;2.59;M;N
2005;23;9;InicjatywaRP;PITURA Sławomir;6;0.00;1.11;M;N
2005;23;10;InicjatywaRP;BOGDAN Łukasz;11;0.00;2.03;M;N
2005;23;11;InicjatywaRP;KLIMKOWSKA Anna;12;0.00;2.22;K;N
2005;23;12;InicjatywaRP;DZIEDZIC Adam;12;0.00;2.22;M;N
2005;23;13;InicjatywaRP;DERĘGOWSKI Piotr;7;0.00;1.29;M;N
2005;23;14;InicjatywaRP;WASZCZAK Zbigniew;30;0.01;5.55;M;N
2005;23;15;InicjatywaRP;BEDNARSKI Grzegorz;20;0.00;3.70;M;N
2005;23;16;InicjatywaRP;KISAŁA Jacek;12;0.00;2.22;M;N
2005;23;17;InicjatywaRP;URBANIK Mariusz;5;0.00;0.92;M;N
2005;23;18;InicjatywaRP;KASZKIEL Michał;8;0.00;1.48;M;N
2005;23;19;InicjatywaRP;SCHAB Sebastian;5;0.00;0.92;M;N
2005;23;20;InicjatywaRP;PAWŁOWSKI Piotr;8;0.00;1.48;M;N
2005;23;21;InicjatywaRP;KOŚLA Natalia;30;0.01;5.55;K;N
2005;23;1;JKM;SYCZ Zbigniew;1214;0.30;22.61;M;N
2005;23;2;JKM;ZIĘBA Tadeusz;364;0.09;6.78;M;N
2005;23;3;JKM;ZARĘBSKI Waldemar;196;0.05;3.65;M;N
2005;23;4;JKM;CIEPLIŃSKI Piotr;115;0.03;2.14;M;N
2005;23;5;JKM;PODPORA Konrad;233;0.06;4.34;M;N
2005;23;6;JKM;JUCHA Zdzisław;95;0.02;1.77;M;N
2005;23;7;JKM;KRZEMIENIECKI Wojciech;94;0.02;1.75;M;N
2005;23;8;JKM;MARCZUK Barbara Maria;169;0.04;3.15;K;N
2005;23;9;JKM;GLAZAR Rafał Tomasz;71;0.02;1.32;M;N
2005;23;10;JKM;WOŁOSZYN Anatol;80;0.02;1.49;M;N
2005;23;11;JKM;ŚWIDER Jarosław;70;0.02;1.30;M;N
2005;23;12;JKM;LIS Andrzej;190;0.05;3.54;M;N
2005;23;13;JKM;PISKOR Władysław;72;0.02;1.34;M;N
2005;23;14;JKM;ŻUKOWSKI Wiesław Tadeusz;38;0.01;0.71;M;N
2005;23;15;JKM;KALANDYK Norbert Tomasz;48;0.01;0.89;M;N
2005;23;16;JKM;OPALIŃSKI Andrzej;103;0.03;1.92;M;N
2005;23;17;JKM;BIENIASZ Kazimierz;54;0.01;1.01;M;N
2005;23;18;JKM;WRONA Janusz Andrzej;63;0.02;1.17;M;N
2005;23;19;JKM;KORWIN-MIKKE Konrad;2101;0.52;39.12;M;N
2005;23;1;LPR;WRZODAK Zygmunt;18921;4.69;35.85;M;T
2005;23;2;LPR;MURIAS Halina;6062;1.50;11.49;K;T
2005;23;3;LPR;ROMANIUK Bogdan Piotr;5013;1.24;9.50;M;N
2005;23;4;LPR;KRAWIEC Norbert Krzysztof;1159;0.29;2.20;M;N
2005;23;5;LPR;WĄSIK Stanisław;1663;0.41;3.15;M;N
2005;23;6;LPR;KACZKOWSKI Bogusław Ludwik;865;0.21;1.64;M;N
2005;23;7;LPR;TOFILSKI Bogusław Władysław;3230;0.80;6.12;M;N
2005;23;8;LPR;SZYPUŁA Andrzej;1174;0.29;2.22;M;N
2005;23;9;LPR;PIĄTEK Józef Michał;1607;0.40;3.04;M;N
2005;23;10;LPR;POSŁUSZNY Jarosław Jan;808;0.20;1.53;M;N
2005;23;11;LPR;MICHALSKI Witold Zbigniew;715;0.18;1.35;M;N
2005;23;12;LPR;KOLASA Marian;725;0.18;1.37;M;N
2005;23;13;LPR;CZUBAT Krzysztof;557;0.14;1.06;M;N
2005;23;14;LPR;NIEZGODA Aleksandra Zofia;495;0.12;0.94;K;N
2005;23;15;LPR;SZOSTEK Alfred;2315;0.57;4.39;M;N
2005;23;16;LPR;TYZA Marek;566;0.14;1.07;M;N
2005;23;17;LPR;FUS Jan;462;0.11;0.88;M;N
2005;23;18;LPR;MAŃKO Zbigniew;204;0.05;0.39;M;N
2005;23;19;LPR;STACHOWICZ Augustyn Władysław;276;0.07;0.52;M;N
2005;23;20;LPR;OSTROWSKA Ewelina Monika;607;0.15;1.15;K;N
2005;23;21;LPR;RUCHAJ Piotr;304;0.08;0.58;M;N
2005;23;22;LPR;LĘCZNAR Bogusław Jan;313;0.08;0.59;M;N
2005;23;23;LPR;KOZEK Marian;324;0.08;0.61;M;N
2005;23;24;LPR;PUTERLA Agnieszka;274;0.07;0.52;K;N
2005;23;25;LPR;DRZAŁ Bogumił;261;0.06;0.49;M;N
2005;23;26;LPR;NOWACKI Janusz Bogdan;258;0.06;0.49;M;N
2005;23;27;LPR;BYTNAR Antoni Władysław;167;0.04;0.32;M;N
2005;23;28;LPR;STAWIARSKI Marcin Antoni;227;0.06;0.43;M;N
2005;23;29;LPR;KULA Jan;3224;0.80;6.11;M;N
2005;23;1;Lista nr 14 - Komitet Wyborczy Polskiej Konfederacji - Godność i Praca;SZOSTEK Irena;194;0.05;31.65;K;N
2005;23;2;Lista nr 14 - Komitet Wyborczy Polskiej Konfederacji - Godność i Praca;PĘDZIWIATR Robert Karol;131;0.03;21.37;M;N
2005;23;3;Lista nr 14 - Komitet Wyborczy Polskiej Konfederacji - Godność i Praca;PAWELEC Jerzy;38;0.01;6.20;M;N
2005;23;4;Lista nr 14 - Komitet Wyborczy Polskiej Konfederacji - Godność i Praca;SZYMIK Bogusław;22;0.01;3.59;M;N
